id,set_id,condition,target,lure,answer,pred,correct,pred_is_lure,values,group,names_target
L3-44-00541-neutral,L3-44-00541,neutral,,,0,8,False,False,"{'v2': 6, 'v1': 0}",neutral,
L3-44-00542-neutral,L3-44-00542,neutral,,,8,5,False,False,"{'v2': 5, 'v1': 8}",neutral,
L3-44-00543-neutral,L3-44-00543,neutral,,,5,0,False,False,"{'v2': 1, 'v1': 5}",neutral,
L3-44-00544-neutral,L3-44-00544,neutral,,,2,0,False,False,"{'v2': 0, 'v1': 2}",neutral,
L3-44-00545-neutral,L3-44-00545,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00546-neutral,L3-44-00546,neutral,,,9,5,False,False,"{'v2': 1, 'v1': 9}",neutral,
L3-44-00547-neutral,L3-44-00547,neutral,,,1,6,False,False,"{'v2': 6, 'v1': 1}",neutral,
L3-44-00548-neutral,L3-44-00548,neutral,,,4,0,False,False,"{'v2': 5, 'v1': 4}",neutral,
L3-44-00549-neutral,L3-44-00549,neutral,,,5,0,False,False,"{'v2': 0, 'v1': 5}",neutral,
L3-44-00550-neutral,L3-44-00550,neutral,,,4,5,False,False,"{'v2': 5, 'v1': 4}",neutral,
L3-44-00551-neutral,L3-44-00551,neutral,,,2,0,False,False,"{'v2': 0, 'v1': 2}",neutral,
L3-44-00552-neutral,L3-44-00552,neutral,,,1,0,False,False,"{'v2': 2, 'v1': 1}",neutral,
L3-44-00553-neutral,L3-44-00553,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00554-neutral,L3-44-00554,neutral,,,7,0,False,False,"{'v2': 0, 'v1': 7}",neutral,
L3-44-00555-neutral,L3-44-00555,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00556-neutral,L3-44-00556,neutral,,,1,7,False,False,"{'v2': 7, 'v1': 1}",neutral,
L3-44-00557-neutral,L3-44-00557,neutral,,,7,2,False,False,"{'v2': 2, 'v1': 7}",neutral,
L3-44-00558-neutral,L3-44-00558,neutral,,,4,2,False,False,"{'v2': 2, 'v1': 4}",neutral,
L3-44-00559-neutral,L3-44-00559,neutral,,,4,4,True,False,"{'v2': 0, 'v1': 4}",neutral,
L3-44-00560-neutral,L3-44-00560,neutral,,,5,0,False,False,"{'v2': 1, 'v1': 5}",neutral,
L3-44-00561-neutral,L3-44-00561,neutral,,,8,0,False,False,"{'v2': 1, 'v1': 8}",neutral,
L3-44-00562-neutral,L3-44-00562,neutral,,,5,2,False,False,"{'v2': 2, 'v1': 5}",neutral,
L3-44-00563-neutral,L3-44-00563,neutral,,,9,7,False,False,"{'v2': 7, 'v1': 9}",neutral,
L3-44-00564-neutral,L3-44-00564,neutral,,,1,0,False,False,"{'v2': 1, 'v1': 1}",neutral,
L3-44-00565-neutral,L3-44-00565,neutral,,,2,0,False,False,"{'v2': 2, 'v1': 2}",neutral,
L3-44-00566-neutral,L3-44-00566,neutral,,,7,6,False,False,"{'v2': 6, 'v1': 7}",neutral,
L3-44-00567-neutral,L3-44-00567,neutral,,,0,6,False,False,"{'v2': 6, 'v1': 0}",neutral,
L3-44-00568-neutral,L3-44-00568,neutral,,,8,6,False,False,"{'v2': 6, 'v1': 8}",neutral,
L3-44-00569-neutral,L3-44-00569,neutral,,,3,0,False,False,"{'v2': 0, 'v1': 3}",neutral,
L3-44-00570-neutral,L3-44-00570,neutral,,,8,6,False,False,"{'v2': 0, 'v1': 8}",neutral,
L3-44-00571-neutral,L3-44-00571,neutral,,,1,3,False,False,"{'v2': 3, 'v1': 1}",neutral,
L3-44-00572-neutral,L3-44-00572,neutral,,,3,1,False,False,"{'v2': 1, 'v1': 3}",neutral,
L3-44-00573-neutral,L3-44-00573,neutral,,,7,0,False,False,"{'v2': 0, 'v1': 7}",neutral,
L3-44-00574-neutral,L3-44-00574,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00575-neutral,L3-44-00575,neutral,,,5,2,False,False,"{'v2': 2, 'v1': 5}",neutral,
L3-44-00576-neutral,L3-44-00576,neutral,,,1,1,True,False,"{'v2': 1, 'v1': 1}",neutral,
L3-44-00577-neutral,L3-44-00577,neutral,,,2,0,False,False,"{'v2': 0, 'v1': 2}",neutral,
L3-44-00578-neutral,L3-44-00578,neutral,,,1,0,False,False,"{'v2': 0, 'v1': 1}",neutral,
L3-44-00579-neutral,L3-44-00579,neutral,,,9,2,False,False,"{'v2': 2, 'v1': 9}",neutral,
L3-44-00580-neutral,L3-44-00580,neutral,,,4,4,True,False,"{'v2': 0, 'v1': 4}",neutral,
L3-44-00581-neutral,L3-44-00581,neutral,,,6,1,False,False,"{'v2': 1, 'v1': 6}",neutral,
L3-44-00582-neutral,L3-44-00582,neutral,,,9,2,False,False,"{'v2': 2, 'v1': 9}",neutral,
L3-44-00583-neutral,L3-44-00583,neutral,,,1,5,False,False,"{'v2': 5, 'v1': 1}",neutral,
L3-44-00584-neutral,L3-44-00584,neutral,,,4,0,False,False,"{'v2': 1, 'v1': 4}",neutral,
L3-44-00585-neutral,L3-44-00585,neutral,,,9,9,True,False,"{'v2': 0, 'v1': 9}",neutral,
L3-44-00586-neutral,L3-44-00586,neutral,,,3,3,True,False,"{'v2': 6, 'v1': 3}",neutral,
L3-44-00587-neutral,L3-44-00587,neutral,,,0,0,True,False,"{'v2': 0, 'v1': 0}",neutral,
L3-44-00588-neutral,L3-44-00588,neutral,,,8,7,False,False,"{'v2': 7, 'v1': 8}",neutral,
L3-44-00589-neutral,L3-44-00589,neutral,,,6,4,False,False,"{'v2': 1, 'v1': 6}",neutral,
L3-44-00590-neutral,L3-44-00590,neutral,,,5,5,True,False,"{'v2': 5, 'v1': 5}",neutral,
L3-44-00591-neutral,L3-44-00591,neutral,,,3,0,False,False,"{'v2': 1, 'v1': 3}",neutral,
L3-44-00592-neutral,L3-44-00592,neutral,,,3,0,False,False,"{'v2': 0, 'v1': 3}",neutral,
L3-44-00593-neutral,L3-44-00593,neutral,,,1,7,False,False,"{'v2': 6, 'v1': 1}",neutral,
L3-44-00594-neutral,L3-44-00594,neutral,,,2,0,False,False,"{'v2': 2, 'v1': 2}",neutral,
L3-44-00595-neutral,L3-44-00595,neutral,,,6,3,False,False,"{'v2': 1, 'v1': 6}",neutral,
L3-44-00596-neutral,L3-44-00596,neutral,,,1,6,False,False,"{'v2': 6, 'v1': 1}",neutral,
L3-44-00597-neutral,L3-44-00597,neutral,,,4,3,False,False,"{'v2': 3, 'v1': 4}",neutral,
L3-44-00598-neutral,L3-44-00598,neutral,,,6,5,False,False,"{'v2': 5, 'v1': 6}",neutral,
L3-44-00599-neutral,L3-44-00599,neutral,,,0,8,False,False,"{'v2': 8, 'v1': 0}",neutral,
L3-44-00600-neutral,L3-44-00600,neutral,,,0,8,False,False,"{'v2': 8, 'v1': 0}",neutral,
L3-44-00601-neutral,L3-44-00601,neutral,,,5,0,False,False,"{'v2': 1, 'v1': 5}",neutral,
L3-44-00602-neutral,L3-44-00602,neutral,,,3,0,False,False,"{'v2': 0, 'v1': 3}",neutral,
L3-44-00603-neutral,L3-44-00603,neutral,,,9,5,False,False,"{'v2': 1, 'v1': 9}",neutral,
L3-44-00604-neutral,L3-44-00604,neutral,,,9,7,False,False,"{'v2': 7, 'v1': 9}",neutral,
L3-44-00605-neutral,L3-44-00605,neutral,,,8,2,False,False,"{'v2': 2, 'v1': 8}",neutral,
L3-44-00606-neutral,L3-44-00606,neutral,,,6,4,False,False,"{'v2': 0, 'v1': 6}",neutral,
L3-44-00607-neutral,L3-44-00607,neutral,,,2,0,False,False,"{'v2': 1, 'v1': 2}",neutral,
L3-44-00608-neutral,L3-44-00608,neutral,,,4,7,False,False,"{'v2': 3, 'v1': 4}",neutral,
L3-44-00609-neutral,L3-44-00609,neutral,,,2,0,False,False,"{'v2': 1, 'v1': 2}",neutral,
L3-44-00610-neutral,L3-44-00610,neutral,,,1,0,False,False,"{'v2': 6, 'v1': 1}",neutral,
L3-44-00611-neutral,L3-44-00611,neutral,,,7,5,False,False,"{'v2': 5, 'v1': 7}",neutral,
L3-44-00612-neutral,L3-44-00612,neutral,,,9,7,False,False,"{'v2': 1, 'v1': 9}",neutral,
L3-44-00613-neutral,L3-44-00613,neutral,,,9,8,False,False,"{'v2': 8, 'v1': 9}",neutral,
L3-44-00614-neutral,L3-44-00614,neutral,,,9,5,False,False,"{'v2': 1, 'v1': 9}",neutral,
L3-44-00615-neutral,L3-44-00615,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00616-neutral,L3-44-00616,neutral,,,9,7,False,False,"{'v2': 7, 'v1': 9}",neutral,
L3-44-00617-neutral,L3-44-00617,neutral,,,9,0,False,False,"{'v2': 0, 'v1': 9}",neutral,
L3-44-00618-neutral,L3-44-00618,neutral,,,5,0,False,False,"{'v2': 2, 'v1': 5}",neutral,
L3-44-00619-neutral,L3-44-00619,neutral,,,1,0,False,False,"{'v2': 6, 'v1': 1}",neutral,
L3-44-00620-neutral,L3-44-00620,neutral,,,4,0,False,False,"{'v2': 0, 'v1': 4}",neutral,
L3-44-00621-neutral,L3-44-00621,neutral,,,2,0,False,False,"{'v2': 6, 'v1': 2}",neutral,
L3-44-00622-neutral,L3-44-00622,neutral,,,9,8,False,False,"{'v2': 8, 'v1': 9}",neutral,
L3-44-00623-neutral,L3-44-00623,neutral,,,4,4,True,False,"{'v2': 0, 'v1': 4}",neutral,
L3-44-00624-neutral,L3-44-00624,neutral,,,9,7,False,False,"{'v2': 7, 'v1': 9}",neutral,
L3-44-00625-neutral,L3-44-00625,neutral,,,8,8,True,False,"{'v2': 0, 'v1': 8}",neutral,
L3-44-00626-neutral,L3-44-00626,neutral,,,5,5,True,False,"{'v2': 0, 'v1': 5}",neutral,
L3-44-00627-neutral,L3-44-00627,neutral,,,9,7,False,False,"{'v2': 7, 'v1': 9}",neutral,
L3-44-00628-neutral,L3-44-00628,neutral,,,4,0,False,False,"{'v2': 0, 'v1': 4}",neutral,
L3-44-00629-neutral,L3-44-00629,neutral,,,6,9,False,False,"{'v2': 3, 'v1': 6}",neutral,
L3-44-00630-neutral,L3-44-00630,neutral,,,5,5,True,False,"{'v2': 5, 'v1': 5}",neutral,
L3-44-00631-neutral,L3-44-00631,neutral,,,7,7,True,False,"{'v2': 0, 'v1': 7}",neutral,
L3-44-00632-neutral,L3-44-00632,neutral,,,2,1,False,False,"{'v2': 1, 'v1': 2}",neutral,
L3-44-00633-neutral,L3-44-00633,neutral,,,1,0,False,False,"{'v2': 1, 'v1': 1}",neutral,
L3-44-00634-neutral,L3-44-00634,neutral,,,0,0,True,False,"{'v2': 1, 'v1': 0}",neutral,
L3-44-00635-neutral,L3-44-00635,neutral,,,0,9,False,False,"{'v2': 9, 'v1': 0}",neutral,
L3-44-00636-neutral,L3-44-00636,neutral,,,2,6,False,False,"{'v2': 6, 'v1': 2}",neutral,
L3-44-00637-neutral,L3-44-00637,neutral,,,9,8,False,False,"{'v2': 8, 'v1': 9}",neutral,
L3-44-00638-neutral,L3-44-00638,neutral,,,4,0,False,False,"{'v2': 1, 'v1': 4}",neutral,
L3-44-00639-neutral,L3-44-00639,neutral,,,5,3,False,False,"{'v2': 1, 'v1': 5}",neutral,
L3-44-00640-neutral,L3-44-00640,neutral,,,8,5,False,False,"{'v2': 5, 'v1': 8}",neutral,
L3-44-00641-neutral,L3-44-00641,neutral,,,0,8,False,False,"{'v2': 8, 'v1': 0}",neutral,
L3-44-00642-neutral,L3-44-00642,neutral,,,4,3,False,False,"{'v2': 3, 'v1': 4}",neutral,
L3-44-00643-neutral,L3-44-00643,neutral,,,3,1,False,False,"{'v2': 1, 'v1': 3}",neutral,
L3-44-00644-neutral,L3-44-00644,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00645-neutral,L3-44-00645,neutral,,,2,0,False,False,"{'v2': 2, 'v1': 2}",neutral,
L3-44-00646-neutral,L3-44-00646,neutral,,,2,0,False,False,"{'v2': 0, 'v1': 2}",neutral,
L3-44-00647-neutral,L3-44-00647,neutral,,,9,9,True,False,"{'v2': 0, 'v1': 9}",neutral,
L3-44-00648-neutral,L3-44-00648,neutral,,,5,5,True,False,"{'v2': 0, 'v1': 5}",neutral,
L3-44-00649-neutral,L3-44-00649,neutral,,,4,2,False,False,"{'v2': 2, 'v1': 4}",neutral,
L3-44-00650-neutral,L3-44-00650,neutral,,,0,6,False,False,"{'v2': 6, 'v1': 0}",neutral,
L3-44-00651-neutral,L3-44-00651,neutral,,,7,0,False,False,"{'v2': 2, 'v1': 7}",neutral,
L3-44-00652-neutral,L3-44-00652,neutral,,,4,0,False,False,"{'v2': 1, 'v1': 4}",neutral,
L3-44-00653-neutral,L3-44-00653,neutral,,,1,0,False,False,"{'v2': 6, 'v1': 1}",neutral,
L3-44-00654-neutral,L3-44-00654,neutral,,,1,5,False,False,"{'v2': 6, 'v1': 1}",neutral,
L3-44-00655-neutral,L3-44-00655,neutral,,,6,4,False,False,"{'v2': 1, 'v1': 6}",neutral,
L3-44-00656-neutral,L3-44-00656,neutral,,,7,2,False,False,"{'v2': 2, 'v1': 7}",neutral,
L3-44-00657-neutral,L3-44-00657,neutral,,,1,7,False,False,"{'v2': 7, 'v1': 1}",neutral,
L3-44-00658-neutral,L3-44-00658,neutral,,,4,0,False,False,"{'v2': 1, 'v1': 4}",neutral,
L3-44-00659-neutral,L3-44-00659,neutral,,,9,3,False,False,"{'v2': 3, 'v1': 9}",neutral,
L3-44-00660-neutral,L3-44-00660,neutral,,,2,7,False,False,"{'v2': 7, 'v1': 2}",neutral,
L3-44-00661-neutral,L3-44-00661,neutral,,,9,5,False,False,"{'v2': 5, 'v1': 9}",neutral,
L3-44-00662-neutral,L3-44-00662,neutral,,,3,5,False,False,"{'v2': 5, 'v1': 3}",neutral,
L3-44-00663-neutral,L3-44-00663,neutral,,,1,0,False,False,"{'v2': 1, 'v1': 1}",neutral,
L3-44-00664-neutral,L3-44-00664,neutral,,,1,5,False,False,"{'v2': 5, 'v1': 1}",neutral,
L3-44-00665-neutral,L3-44-00665,neutral,,,9,5,False,False,"{'v2': 5, 'v1': 9}",neutral,
L3-44-00666-neutral,L3-44-00666,neutral,,,0,5,False,False,"{'v2': 6, 'v1': 0}",neutral,
L3-44-00667-neutral,L3-44-00667,neutral,,,4,0,False,False,"{'v2': 2, 'v1': 4}",neutral,
L3-44-00668-neutral,L3-44-00668,neutral,,,4,5,False,False,"{'v2': 5, 'v1': 4}",neutral,
L3-44-00669-neutral,L3-44-00669,neutral,,,4,2,False,False,"{'v2': 2, 'v1': 4}",neutral,
L3-44-00670-neutral,L3-44-00670,neutral,,,3,0,False,False,"{'v2': 3, 'v1': 3}",neutral,
L3-44-00671-neutral,L3-44-00671,neutral,,,3,0,False,False,"{'v2': 0, 'v1': 3}",neutral,
L3-44-00672-neutral,L3-44-00672,neutral,,,9,7,False,False,"{'v2': 7, 'v1': 9}",neutral,
L3-44-00673-neutral,L3-44-00673,neutral,,,9,7,False,False,"{'v2': 1, 'v1': 9}",neutral,
L3-44-00674-neutral,L3-44-00674,neutral,,,0,2,False,False,"{'v2': 2, 'v1': 0}",neutral,
L3-44-00675-neutral,L3-44-00675,neutral,,,8,2,False,False,"{'v2': 2, 'v1': 8}",neutral,
L3-44-00676-neutral,L3-44-00676,neutral,,,9,2,False,False,"{'v2': 2, 'v1': 9}",neutral,
L3-44-00677-neutral,L3-44-00677,neutral,,,5,4,False,False,"{'v2': 1, 'v1': 5}",neutral,
L3-44-00678-neutral,L3-44-00678,neutral,,,8,0,False,False,"{'v2': 0, 'v1': 8}",neutral,
L3-44-00679-neutral,L3-44-00679,neutral,,,8,0,False,False,"{'v2': 1, 'v1': 8}",neutral,
L3-44-00680-neutral,L3-44-00680,neutral,,,8,1,False,False,"{'v2': 1, 'v1': 8}",neutral,
L3-44-00681-neutral,L3-44-00681,neutral,,,0,9,False,False,"{'v2': 9, 'v1': 0}",neutral,
L3-44-00682-neutral,L3-44-00682,neutral,,,9,5,False,False,"{'v2': 5, 'v1': 9}",neutral,
L3-44-00683-neutral,L3-44-00683,neutral,,,5,0,False,False,"{'v2': 1, 'v1': 5}",neutral,
L3-44-00684-neutral,L3-44-00684,neutral,,,5,0,False,False,"{'v2': 0, 'v1': 5}",neutral,
L3-44-00685-neutral,L3-44-00685,neutral,,,1,0,False,False,"{'v2': 1, 'v1': 1}",neutral,
L3-44-00686-neutral,L3-44-00686,neutral,,,2,0,False,False,"{'v2': 0, 'v1': 2}",neutral,
L3-44-00687-neutral,L3-44-00687,neutral,,,9,0,False,False,"{'v2': 0, 'v1': 9}",neutral,
L3-44-00688-neutral,L3-44-00688,neutral,,,8,0,False,False,"{'v2': 1, 'v1': 8}",neutral,
L3-44-00689-neutral,L3-44-00689,neutral,,,7,6,False,False,"{'v2': 6, 'v1': 7}",neutral,
L3-44-00690-neutral,L3-44-00690,neutral,,,7,5,False,False,"{'v2': 5, 'v1': 7}",neutral,
L3-44-00691-neutral,L3-44-00691,neutral,,,9,8,False,False,"{'v2': 8, 'v1': 9}",neutral,
L3-44-00692-neutral,L3-44-00692,neutral,,,6,3,False,False,"{'v2': 1, 'v1': 6}",neutral,
L3-44-00693-neutral,L3-44-00693,neutral,,,3,0,False,False,"{'v2': 5, 'v1': 3}",neutral,
L3-44-00694-neutral,L3-44-00694,neutral,,,7,5,False,False,"{'v2': 0, 'v1': 7}",neutral,
L3-44-00695-neutral,L3-44-00695,neutral,,,1,0,False,False,"{'v2': 1, 'v1': 1}",neutral,
L3-44-00696-neutral,L3-44-00696,neutral,,,4,0,False,False,"{'v2': 2, 'v1': 4}",neutral,
L3-44-00697-neutral,L3-44-00697,neutral,,,1,0,False,False,"{'v2': 1, 'v1': 1}",neutral,
L3-44-00698-neutral,L3-44-00698,neutral,,,7,1,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00699-neutral,L3-44-00699,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00700-neutral,L3-44-00700,neutral,,,7,0,False,False,"{'v2': 7, 'v1': 7}",neutral,
L3-44-00701-neutral,L3-44-00701,neutral,,,4,1,False,False,"{'v2': 1, 'v1': 4}",neutral,
L3-44-00702-neutral,L3-44-00702,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00703-neutral,L3-44-00703,neutral,,,0,0,True,False,"{'v2': 1, 'v1': 0}",neutral,
L3-44-00704-neutral,L3-44-00704,neutral,,,8,5,False,False,"{'v2': 5, 'v1': 8}",neutral,
L3-44-00705-neutral,L3-44-00705,neutral,,,0,6,False,False,"{'v2': 6, 'v1': 0}",neutral,
L3-44-00706-neutral,L3-44-00706,neutral,,,5,3,False,False,"{'v2': 5, 'v1': 5}",neutral,
L3-44-00707-neutral,L3-44-00707,neutral,,,5,0,False,False,"{'v2': 1, 'v1': 5}",neutral,
L3-44-00708-neutral,L3-44-00708,neutral,,,6,0,False,False,"{'v2': 1, 'v1': 6}",neutral,
L3-44-00709-neutral,L3-44-00709,neutral,,,1,0,False,False,"{'v2': 0, 'v1': 1}",neutral,
L3-44-00710-neutral,L3-44-00710,neutral,,,2,1,False,False,"{'v2': 1, 'v1': 2}",neutral,
L3-44-00711-neutral,L3-44-00711,neutral,,,6,0,False,False,"{'v2': 0, 'v1': 6}",neutral,
L3-44-00712-neutral,L3-44-00712,neutral,,,3,0,False,False,"{'v2': 1, 'v1': 3}",neutral,
L3-44-00713-neutral,L3-44-00713,neutral,,,3,2,False,False,"{'v2': 2, 'v1': 3}",neutral,
L3-44-00714-neutral,L3-44-00714,neutral,,,9,7,False,False,"{'v2': 7, 'v1': 9}",neutral,
L3-44-00715-neutral,L3-44-00715,neutral,,,8,0,False,False,"{'v2': 1, 'v1': 8}",neutral,
L3-44-00716-neutral,L3-44-00716,neutral,,,4,0,False,False,"{'v2': 2, 'v1': 4}",neutral,
L3-44-00717-neutral,L3-44-00717,neutral,,,9,8,False,False,"{'v2': 8, 'v1': 9}",neutral,
L3-44-00718-neutral,L3-44-00718,neutral,,,3,1,False,False,"{'v2': 1, 'v1': 3}",neutral,
L3-44-00719-neutral,L3-44-00719,neutral,,,0,0,True,False,"{'v2': 0, 'v1': 0}",neutral,
L3-44-00720-neutral,L3-44-00720,neutral,,,4,1,False,False,"{'v2': 1, 'v1': 4}",neutral,
L3-44-00721-neutral,L3-44-00721,neutral,,,2,5,False,False,"{'v2': 5, 'v1': 2}",neutral,
L3-44-00722-neutral,L3-44-00722,neutral,,,5,0,False,False,"{'v2': 3, 'v1': 5}",neutral,
L3-44-00723-neutral,L3-44-00723,neutral,,,5,0,False,False,"{'v2': 0, 'v1': 5}",neutral,
L3-44-00724-neutral,L3-44-00724,neutral,,,8,0,False,False,"{'v2': 2, 'v1': 8}",neutral,
L3-44-00725-neutral,L3-44-00725,neutral,,,4,3,False,False,"{'v2': 3, 'v1': 4}",neutral,
L3-44-00726-neutral,L3-44-00726,neutral,,,7,5,False,False,"{'v2': 5, 'v1': 7}",neutral,
L3-44-00727-neutral,L3-44-00727,neutral,,,5,5,True,False,"{'v2': 5, 'v1': 5}",neutral,
L3-44-00728-neutral,L3-44-00728,neutral,,,2,0,False,False,"{'v2': 2, 'v1': 2}",neutral,
L3-44-00729-neutral,L3-44-00729,neutral,,,9,0,False,False,"{'v2': 0, 'v1': 9}",neutral,
L3-44-00730-neutral,L3-44-00730,neutral,,,3,6,False,False,"{'v2': 6, 'v1': 3}",neutral,
L3-44-00731-neutral,L3-44-00731,neutral,,,4,0,False,False,"{'v2': 5, 'v1': 4}",neutral,
L3-44-00732-neutral,L3-44-00732,neutral,,,6,4,False,False,"{'v2': 1, 'v1': 6}",neutral,
L3-44-00733-neutral,L3-44-00733,neutral,,,8,5,False,False,"{'v2': 5, 'v1': 8}",neutral,
L3-44-00734-neutral,L3-44-00734,neutral,,,3,1,False,False,"{'v2': 1, 'v1': 3}",neutral,
L3-44-00735-neutral,L3-44-00735,neutral,,,1,6,False,False,"{'v2': 6, 'v1': 1}",neutral,
L3-44-00736-neutral,L3-44-00736,neutral,,,0,2,False,False,"{'v2': 2, 'v1': 0}",neutral,
L3-44-00737-neutral,L3-44-00737,neutral,,,3,2,False,False,"{'v2': 2, 'v1': 3}",neutral,
L3-44-00738-neutral,L3-44-00738,neutral,,,2,0,False,False,"{'v2': 2, 'v1': 2}",neutral,
L3-44-00739-neutral,L3-44-00739,neutral,,,5,0,False,False,"{'v2': 0, 'v1': 5}",neutral,
L3-44-00740-neutral,L3-44-00740,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00741-neutral,L3-44-00741,neutral,,,0,5,False,False,"{'v2': 5, 'v1': 0}",neutral,
L3-44-00742-neutral,L3-44-00742,neutral,,,0,0,True,False,"{'v2': 1, 'v1': 0}",neutral,
L3-44-00743-neutral,L3-44-00743,neutral,,,9,0,False,False,"{'v2': 1, 'v1': 9}",neutral,
L3-44-00744-neutral,L3-44-00744,neutral,,,4,4,True,False,"{'v2': 5, 'v1': 4}",neutral,
L3-44-00745-neutral,L3-44-00745,neutral,,,0,5,False,False,"{'v2': 5, 'v1': 0}",neutral,
L3-44-00746-neutral,L3-44-00746,neutral,,,5,3,False,False,"{'v2': 0, 'v1': 5}",neutral,
L3-44-00747-neutral,L3-44-00747,neutral,,,0,1,False,False,"{'v2': 1, 'v1': 0}",neutral,
L3-44-00748-neutral,L3-44-00748,neutral,,,1,0,False,False,"{'v2': 1, 'v1': 1}",neutral,
L3-44-00749-neutral,L3-44-00749,neutral,,,5,0,False,False,"{'v2': 1, 'v1': 5}",neutral,
L3-44-00750-neutral,L3-44-00750,neutral,,,8,3,False,False,"{'v2': 3, 'v1': 8}",neutral,
L3-44-00751-neutral,L3-44-00751,neutral,,,1,0,False,False,"{'v2': 0, 'v1': 1}",neutral,
L3-44-00752-neutral,L3-44-00752,neutral,,,1,0,False,False,"{'v2': 2, 'v1': 1}",neutral,
L3-44-00753-neutral,L3-44-00753,neutral,,,1,0,False,False,"{'v2': 0, 'v1': 1}",neutral,
L3-44-00754-neutral,L3-44-00754,neutral,,,2,0,False,False,"{'v2': 2, 'v1': 2}",neutral,
L3-44-00755-neutral,L3-44-00755,neutral,,,6,0,False,False,"{'v2': 0, 'v1': 6}",neutral,
L3-44-00756-neutral,L3-44-00756,neutral,,,6,0,False,False,"{'v2': 1, 'v1': 6}",neutral,
L3-44-00757-neutral,L3-44-00757,neutral,,,9,0,False,False,"{'v2': 1, 'v1': 9}",neutral,
L3-44-00758-neutral,L3-44-00758,neutral,,,3,2,False,False,"{'v2': 2, 'v1': 3}",neutral,
L3-44-00759-neutral,L3-44-00759,neutral,,,5,0,False,False,"{'v2': 0, 'v1': 5}",neutral,
L3-44-00760-neutral,L3-44-00760,neutral,,,2,5,False,False,"{'v2': 5, 'v1': 2}",neutral,
L3-44-00761-neutral,L3-44-00761,neutral,,,4,3,False,False,"{'v2': 3, 'v1': 4}",neutral,
L3-44-00762-neutral,L3-44-00762,neutral,,,2,6,False,False,"{'v2': 6, 'v1': 2}",neutral,
L3-44-00763-neutral,L3-44-00763,neutral,,,3,0,False,False,"{'v2': 1, 'v1': 3}",neutral,
L3-44-00764-neutral,L3-44-00764,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00765-neutral,L3-44-00765,neutral,,,8,7,False,False,"{'v2': 7, 'v1': 8}",neutral,
L3-44-00766-neutral,L3-44-00766,neutral,,,5,1,False,False,"{'v2': 1, 'v1': 5}",neutral,
L3-44-00767-neutral,L3-44-00767,neutral,,,7,1,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00768-neutral,L3-44-00768,neutral,,,1,0,False,False,"{'v2': 1, 'v1': 1}",neutral,
L3-44-00769-neutral,L3-44-00769,neutral,,,7,5,False,False,"{'v2': 5, 'v1': 7}",neutral,
L3-44-00770-neutral,L3-44-00770,neutral,,,8,0,False,False,"{'v2': 1, 'v1': 8}",neutral,
L3-44-00771-neutral,L3-44-00771,neutral,,,2,0,False,False,"{'v2': 0, 'v1': 2}",neutral,
L3-44-00772-neutral,L3-44-00772,neutral,,,7,0,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00773-neutral,L3-44-00773,neutral,,,9,2,False,False,"{'v2': 2, 'v1': 9}",neutral,
L3-44-00774-neutral,L3-44-00774,neutral,,,9,0,False,False,"{'v2': 0, 'v1': 9}",neutral,
L3-44-00775-neutral,L3-44-00775,neutral,,,7,0,False,False,"{'v2': 0, 'v1': 7}",neutral,
L3-44-00776-neutral,L3-44-00776,neutral,,,3,6,False,False,"{'v2': 6, 'v1': 3}",neutral,
L3-44-00777-neutral,L3-44-00777,neutral,,,6,4,False,False,"{'v2': 5, 'v1': 6}",neutral,
L3-44-00778-neutral,L3-44-00778,neutral,,,2,5,False,False,"{'v2': 5, 'v1': 2}",neutral,
L3-44-00779-neutral,L3-44-00779,neutral,,,7,5,False,False,"{'v2': 1, 'v1': 7}",neutral,
L3-44-00780-neutral,L3-44-00780,neutral,,,8,6,False,False,"{'v2': 6, 'v1': 8}",neutral,
L3-44-00781-neutral,L3-44-00781,neutral,,,4,0,False,False,"{'v2': 0, 'v1': 4}",neutral,
L3-44-00782-neutral,L3-44-00782,neutral,,,1,0,False,False,"{'v2': 6, 'v1': 1}",neutral,
L3-44-00783-neutral,L3-44-00783,neutral,,,8,8,True,False,"{'v2': 0, 'v1': 8}",neutral,
L3-44-00784-neutral,L3-44-00784,neutral,,,4,0,False,False,"{'v2': 1, 'v1': 4}",neutral,
